segment,covariate,lineage,celltype,analysis_type,n_categories_tested,categories_tested,n_samples,n_donors,n_datasets,omega_squared,kruskal_p_value,highest_median_pct_category,highest_median_within_lineage_pct,lowest_median_pct_category,lowest_median_within_lineage_pct,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,spearman_age_rho,spearman_age_p_value,kruskal_fdr_within_segment_covariate,spearman_age_fdr_within_segment_covariate
ileum,assay,stroma,Arteriolar Endothelial,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Capillary Endothelial,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Contractile Pericytes,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Crypt Bottom Fibroblasts (S2A),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.23362780663783292,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Crypt Top Fibroblasts (S2B),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Fibroblastic Reticular Cells (FRC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Follicular Dendritic Cells (fDC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Glia,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.24502336143409112,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Interstitial Cells of Cajal (ICC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Lamina propria Fibroblasts (S1),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v3,25.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Lymphatic Endothelial,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Marginal Reticular Cells (MRC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Medullary Sinus Endothelial,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Muscularis Propria Fibroblasts,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Myofibroblasts,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Post Arteriole Capillary Endothelial (PAC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Pre Venule Capillary Endothelial (PVC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Secretory Pericytes,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.0882241626602568,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Smooth Muscle Cells (SMC),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.017907813198770432,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Submucosal Fibroblasts (S3),descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.05509410730510396,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,assay,stroma,Venular Endothelial,descriptive,2,10x 3' v2 | 10x 3' v3,17,13,5,0.03398879911305595,,10x 3' v2,0.0,10x 3' v2,0.0,0,0,False,,,,
ileum,sample_collection_method,epithelial,BEST4 Colonocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.059189527676071135,biopsy,0.0,biopsy,0.0,1,0,False,,,0.27819078007753434,
ileum,sample_collection_method,epithelial,BEST4 Enterocytes,inferential,2,biopsy | surgical resection,49,43,7,0.027571743734105494,0.6285960870014344,biopsy,0.0,biopsy,0.0,1,0,False,,,0.7386004022266854,
ileum,sample_collection_method,epithelial,Brunners Gland Cells,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Colonocyte Progenitors,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Crypt Top Colonocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.08277919594975587,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,EEC Enterochromaffin (EC),inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,EEC L,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,EEC N,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.041339853283952815,biopsy,0.0,biopsy,0.0,1,0,False,,,0.23223867092385037,
ileum,sample_collection_method,epithelial,EEC Progenitors,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11195164123579486,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,EEC S,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.06905604872576357,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2822290687052946,
ileum,sample_collection_method,epithelial,Enterocyte Progenitors,inferential,2,biopsy | surgical resection,49,43,7,0.0001842710926175949,0.5693604573545985,biopsy,0.0,biopsy,0.0,1,0,False,,,0.7042089867280561,
ileum,sample_collection_method,epithelial,Enteroendocrine Cells (EEC),inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Epithelial,inferential,2,biopsy | surgical resection,49,43,7,0.07184419902856208,0.824305691331623,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9009852905252623,
ileum,sample_collection_method,epithelial,Foveolar Cells,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Goblet Cells,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.019754133541280985,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1688080502618557,
ileum,sample_collection_method,epithelial,Intestinal Stem Cells (ISC),inferential,2,biopsy | surgical resection,49,43,7,0.1334317391457744,0.35245194047326056,biopsy,0.0,biopsy,0.0,1,0,False,,,0.5172044166321293,
ileum,sample_collection_method,epithelial,Lower Crypt Colonocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Lower Villus Enterocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11682417619525416,biopsy,0.0,biopsy,0.0,1,0,False,,,0.29679655573929437,
ileum,sample_collection_method,epithelial,Mature Goblet Cells,inferential,2,biopsy | surgical resection,49,43,7,0.028986265254556744,0.0010049076358865754,biopsy,0.0,biopsy,0.0,1,0,False,,,0.057762291393376,
ileum,sample_collection_method,epithelial,Microfold Cells (M Cells),inferential,2,biopsy | surgical resection,49,43,7,0.0,0.10820048189616223,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Mid Crypt Colonocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11048865215497859,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Mid Villus Enterocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.11195164123579486,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,epithelial,Paneth Cells,inferential,2,biopsy | surgical resection,49,43,7,0.02244953226873059,0.05468162167598986,biopsy,0.0,biopsy,0.0,1,0,False,,,0.27053012829173934,
ileum,sample_collection_method,epithelial,Secretory Progenitors,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.13755057880212548,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3232438601849949,
ileum,sample_collection_method,epithelial,Transiently Amplifying Cells (TA),inferential,2,biopsy | surgical resection,49,43,7,0.018877865157746882,0.7078812660190732,surgical resection,3.571428571428571,biopsy,0.0,1,0,False,,,0.8015671157662869,
ileum,sample_collection_method,epithelial,Tuft Cells,inferential,2,biopsy | surgical resection,49,43,7,0.007437590729349969,0.023687679136198323,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1855534865668869,
ileum,sample_collection_method,epithelial,Tuft Progenitors,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.1573256907112219,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3286358872634413,
ileum,sample_collection_method,epithelial,Villus Tip Enterocytes,inferential,2,biopsy | surgical resection,49,43,7,0.0,0.009452604119883972,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1269349696098705,
ileum,sample_collection_method,lymphoid,CD4 Memory,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.9035811560829035,biopsy,2.241715399610136,surgical resection,0.0,1,0,False,,,0.9437403185754769,
ileum,sample_collection_method,lymphoid,CD4 Naive,inferential,2,biopsy | surgical resection,25,23,9,0.017893439538990488,0.4673286592720247,biopsy,0.0,biopsy,0.0,1,0,False,,,0.6275556281652903,
ileum,sample_collection_method,lymphoid,CD4 Tfh,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.8558118175116227,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9141626232510516,
ileum,sample_collection_method,lymphoid,CD4 Tfr,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.5052430151598232,biopsy,0.0,biopsy,0.0,1,0,False,,,0.650586896233197,
ileum,sample_collection_method,lymphoid,CD4 Th17,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.3635927551706726,biopsy,3.167641325536062,surgical resection,0.0,1,0,False,,,0.5172044166321293,
ileum,sample_collection_method,lymphoid,CD4 Tr1,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.4673286592720247,biopsy,0.0,biopsy,0.0,1,0,False,,,0.6275556281652903,
ileum,sample_collection_method,lymphoid,CD4 pTreg,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.9517021734792529,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9619355301833309,
ileum,sample_collection_method,lymphoid,CD4 tTreg,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.3635927551706726,biopsy,0.0,biopsy,0.0,1,0,False,,,0.5172044166321293,
ileum,sample_collection_method,lymphoid,CD8 Circulating Effector Memory,inferential,2,biopsy | surgical resection,25,23,9,0.02113647796301472,0.5052430151598232,biopsy,0.0,biopsy,0.0,1,0,False,,,0.650586896233197,
ileum,sample_collection_method,lymphoid,CD8 Effector Memory,inferential,2,biopsy | surgical resection,25,23,9,0.2026876769155898,0.015402483409913492,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1608703822813187,
ileum,sample_collection_method,lymphoid,CD8 IEL,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.7162940183443415,biopsy,0.0,biopsy,0.0,1,0,False,,,0.8015671157662869,
ileum,sample_collection_method,lymphoid,CD8 Memory Exhausted,inferential,2,biopsy | surgical resection,25,23,9,0.2199632472848634,0.015402483409913492,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1608703822813187,
ileum,sample_collection_method,lymphoid,CD8 Naive,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.9517021734792529,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9619355301833309,
ileum,sample_collection_method,lymphoid,CD8 TRM,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.5856680535389229,surgical resection,24.074074074074073,biopsy,6.527777777777778,1,0,False,,,0.7149713900345293,
ileum,sample_collection_method,lymphoid,GC B Dark Zone (GC B DZ),inferential,2,biopsy | surgical resection,25,23,9,0.06969630043067751,0.30316063627911294,biopsy,0.0,biopsy,0.0,1,0,False,,,0.4740934250778039,
ileum,sample_collection_method,lymphoid,GC B Light Zone (GC B LZ),inferential,2,biopsy | surgical resection,25,23,9,0.06906797387152243,0.24980716023275756,biopsy,1.9230769230769231,surgical resection,0.0,1,0,False,,,0.426943146579622,
ileum,sample_collection_method,lymphoid,Gamma Delta T Cells,inferential,2,biopsy | surgical resection,25,23,9,0.1408638857348718,0.039459923273416464,biopsy,0.0,biopsy,0.0,1,0,False,,,0.23223867092385037,
ileum,sample_collection_method,lymphoid,ILC3,inferential,2,biopsy | surgical resection,25,23,9,0.030446444185467315,0.30316063627911294,biopsy,0.0,biopsy,0.0,1,0,False,,,0.4740934250778039,
ileum,sample_collection_method,lymphoid,MAIT Cells,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.3964540756434811,biopsy,0.0,biopsy,0.0,1,0,False,,,0.5480394575071651,
ileum,sample_collection_method,lymphoid,Memory B,inferential,2,biopsy | surgical resection,25,23,9,0.00856946980582938,0.33249040447567074,biopsy,3.7545787545787546,surgical resection,0.0,1,0,False,,,0.5040983551727911,
ileum,sample_collection_method,lymphoid,NK Cells,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.5447182146312761,biopsy,0.9259259259259258,surgical resection,0.0,1,0,False,,,0.6827134956711994,
ileum,sample_collection_method,lymphoid,NKT Cells,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.5447182146312761,biopsy,0.0,biopsy,0.0,1,0,False,,,0.6827134956711994,
ileum,sample_collection_method,lymphoid,Naive B,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.7620066043825835,biopsy,0.0,biopsy,0.0,1,0,False,,,0.8426896566113276,
ileum,sample_collection_method,lymphoid,Plasma Cells,inferential,2,biopsy | surgical resection,25,23,9,0.0,0.8558118175116227,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9141626232510516,
ileum,sample_collection_method,lymphoid,Plasma IGA,inferential,2,biopsy | surgical resection,25,23,9,0.34454453956852754,0.0024579698465266382,surgical resection,1.6666666666666667,biopsy,0.0,1,0,False,,,0.057762291393376,
ileum,sample_collection_method,lymphoid,Plasma IGG,inferential,2,biopsy | surgical resection,25,23,9,0.19272972464791516,0.018166585661033175,biopsy,0.0,biopsy,0.0,1,0,False,,,0.1688080502618557,
ileum,sample_collection_method,myeloid,Classical Monocytes,inferential,2,biopsy | surgical resection,25,25,8,0.017702542583139427,0.8856530634678809,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9354088535503461,
ileum,sample_collection_method,myeloid,Cycling Macrophages,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.2709857551149635,biopsy,0.0,biopsy,0.0,1,0,False,,,0.4468887891369573,
ileum,sample_collection_method,myeloid,Eosinophils,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.17143058064873634,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,myeloid,Follicle Associated Resident Macrophages,inferential,2,biopsy | surgical resection,25,25,8,0.06210939525235484,0.04200061069899422,biopsy,0.0,biopsy,0.0,1,0,False,,,0.23223867092385037,
ileum,sample_collection_method,myeloid,Homeostatic Macrophages,inferential,2,biopsy | surgical resection,25,25,8,0.13900268859318538,0.6997564123509874,biopsy,0.0,biopsy,0.0,1,0,False,,,0.8015671157662869,
ileum,sample_collection_method,myeloid,M0 Macrophages,inferential,2,biopsy | surgical resection,25,25,8,0.037251129959388826,0.0031979711969673252,biopsy,0.0,biopsy,0.0,1,0,False,,,0.060121858502985716,
ileum,sample_collection_method,myeloid,Mast Cells,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.1833406344655937,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,myeloid,Monocyte Derived Dendritic Cells (MO DC),inferential,2,biopsy | surgical resection,25,25,8,0.0,0.29489082544042433,biopsy,0.0,biopsy,0.0,1,0,False,,,0.4740934250778039,
ileum,sample_collection_method,myeloid,Neutrophils,inferential,2,biopsy | surgical resection,25,25,8,0.36604703737371835,0.13185306919381629,surgical resection,50.0,biopsy,0.0,1,0,False,,,0.31779970523637774,
ileum,sample_collection_method,myeloid,Nonclassical Monocytes,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.36864570121651774,biopsy,0.0,biopsy,0.0,1,0,False,,,0.5172044166321293,
ileum,sample_collection_method,myeloid,Perivascular Resident Macrophages,inferential,2,biopsy | surgical resection,25,25,8,0.023050280017322303,0.9999998952327005,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9999998952327005,
ileum,sample_collection_method,myeloid,Tolerogenic cDC2,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.1833406344655937,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,myeloid,cDC1,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.19557533334033914,biopsy,0.0,biopsy,0.0,1,0,False,,,0.34686945913192224,
ileum,sample_collection_method,myeloid,cDC2,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.1833406344655937,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,myeloid,migDC,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.36864570121651774,biopsy,0.0,biopsy,0.0,1,0,False,,,0.5172044166321293,
ileum,sample_collection_method,myeloid,pDC,inferential,2,biopsy | surgical resection,25,25,8,0.0,0.1833406344655937,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,stroma,Adipocytes,inferential,2,biopsy | surgical resection,17,13,5,0.061151999690038955,0.30765637159304293,biopsy,0.0,biopsy,0.0,1,0,False,,,0.4740934250778039,
ileum,sample_collection_method,stroma,Angiogenic Pericytes,inferential,2,biopsy | surgical resection,17,13,5,0.30295012615348277,0.06631719848311947,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2822290687052946,
ileum,sample_collection_method,stroma,Arteriolar Endothelial,inferential,2,biopsy | surgical resection,17,13,5,0.27231676653589065,0.032167802491825756,surgical resection,2.380952380952381,biopsy,0.0,1,0,False,,,0.21598381673083009,
ileum,sample_collection_method,stroma,Capillary Endothelial,inferential,2,biopsy | surgical resection,17,13,5,0.17451662555937325,0.15323061185675785,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3286358872634413,
ileum,sample_collection_method,stroma,Contractile Pericytes,inferential,2,biopsy | surgical resection,17,13,5,0.4333311447882302,0.002210001993609386,surgical resection,3.630952380952381,biopsy,0.0,1,0,False,,,0.057762291393376,
ileum,sample_collection_method,stroma,Crypt Bottom Fibroblasts (S2A),inferential,2,biopsy | surgical resection,17,13,5,0.15297465852687042,0.18753591441320827,biopsy,0.0,biopsy,0.0,1,0,False,,,0.33900722990079957,
ileum,sample_collection_method,stroma,Crypt Top Fibroblasts (S2B),inferential,2,biopsy | surgical resection,17,13,5,0.2559722482169203,0.12596029775151293,biopsy,0.0,biopsy,0.0,1,0,False,,,0.31158599970111095,
ileum,sample_collection_method,stroma,Fibroblastic Reticular Cells (FRC),inferential,2,biopsy | surgical resection,17,13,5,0.2356989976457582,0.0530359343356243,biopsy,0.0,biopsy,0.0,1,0,False,,,0.27053012829173934,
ileum,sample_collection_method,stroma,Follicular Dendritic Cells (fDC),inferential,2,biopsy | surgical resection,17,13,5,0.17977387717790894,0.15323061185675785,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3286358872634413,
ileum,sample_collection_method,stroma,Glia,inferential,2,biopsy | surgical resection,17,13,5,0.1612237551005643,0.1540082337793116,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3286358872634413,
ileum,sample_collection_method,stroma,Interstitial Cells of Cajal (ICC),inferential,2,biopsy | surgical resection,17,13,5,0.19481200351559333,0.06854816807443118,biopsy,0.0,biopsy,0.0,1,0,False,,,0.2822290687052946,
ileum,sample_collection_method,stroma,Lamina propria Fibroblasts (S1),inferential,2,biopsy | surgical resection,17,13,5,0.0,0.47599566426715867,biopsy,0.0,biopsy,0.0,1,0,False,,,0.6301914428325762,
ileum,sample_collection_method,stroma,Lymphatic Endothelial,inferential,2,biopsy | surgical resection,17,13,5,0.3131759035749357,0.032167802491825756,surgical resection,3.571428571428571,biopsy,0.0,1,0,False,,,0.21598381673083009,
ileum,sample_collection_method,stroma,Marginal Reticular Cells (MRC),inferential,2,biopsy | surgical resection,17,13,5,0.03944177238518774,0.1732556552469256,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3379219537208982,
ileum,sample_collection_method,stroma,Medullary Sinus Endothelial,inferential,2,biopsy | surgical resection,17,13,5,0.05973227200186947,0.10262825880390518,surgical resection,1.25,biopsy,0.0,1,0,False,,,0.2923181743379088,
ileum,sample_collection_method,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),inferential,2,biopsy | surgical resection,17,13,5,0.17977387717790894,0.15323061185675785,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3286358872634413,
ileum,sample_collection_method,stroma,Muscularis Propria Fibroblasts,inferential,2,biopsy | surgical resection,17,13,5,0.02751952698546142,0.6099982135659285,biopsy,0.0,biopsy,0.0,1,0,False,,,0.7258206591797124,
ileum,sample_collection_method,stroma,Myofibroblasts,inferential,2,biopsy | surgical resection,17,13,5,0.0179902365313899,0.6832290342031802,biopsy,0.0,biopsy,0.0,1,0,False,,,0.7928830767296166,
ileum,sample_collection_method,stroma,Post Arteriole Capillary Endothelial (PAC),inferential,2,biopsy | surgical resection,17,13,5,0.03890170787566383,0.26179134927743897,biopsy,0.0,biopsy,0.0,1,0,False,,,0.43943547914427256,
ileum,sample_collection_method,stroma,Pre Venule Capillary Endothelial (PVC),inferential,2,biopsy | surgical resection,17,13,5,0.0,0.6099982135659285,biopsy,0.0,biopsy,0.0,1,0,False,,,0.7258206591797124,
ileum,sample_collection_method,stroma,Secretory Pericytes,inferential,2,biopsy | surgical resection,17,13,5,0.22155475578352804,0.22088342070021158,biopsy,0.0,biopsy,0.0,1,0,False,,,0.3845007693670349,
ileum,sample_collection_method,stroma,Smooth Muscle Cells (SMC),inferential,2,biopsy | surgical resection,17,13,5,0.0,0.9187446090647843,biopsy,0.0,biopsy,0.0,1,0,False,,,0.9490328928801068,
ileum,sample_collection_method,stroma,Submucosal Fibroblasts (S3),inferential,2,biopsy | surgical resection,17,13,5,0.4111590339535201,0.007992292587138837,surgical resection,13.823529411764707,biopsy,0.0,1,0,False,,,0.12521258386517514,
ileum,sample_collection_method,stroma,Venular Endothelial,inferential,2,biopsy | surgical resection,17,13,5,0.4859180432847542,0.0019880974004523795,surgical resection,18.27731092436975,biopsy,0.0,1,0,False,,,0.057762291393376,
colon,sampled_site_condition,epithelial,BEST4 Colonocytes,inferential,2,adjacent | healthy,29,25,9,0.12028522018844952,0.04184801983918124,healthy,4.640151515151516,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,BEST4 Enterocytes,inferential,2,adjacent | healthy,29,25,9,0.0,0.20640756726275675,adjacent,0.0,adjacent,0.0,1,0,False,,,0.3612132427098243,
colon,sampled_site_condition,epithelial,Brunners Gland Cells,inferential,2,adjacent | healthy,29,25,9,0.1409524609727982,0.023430148417222074,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,Colonocyte Progenitors,inferential,2,adjacent | healthy,29,25,9,0.023448318774354274,0.657874664879438,adjacent,0.0,adjacent,0.0,1,0,False,,,0.7368196246649705,
colon,sampled_site_condition,epithelial,Crypt Top Colonocytes,inferential,2,adjacent | healthy,29,25,9,0.0,0.622643352033516,adjacent,0.0,adjacent,0.0,1,0,False,,,0.726417244039102,
colon,sampled_site_condition,epithelial,EEC Enterochromaffin (EC),inferential,2,adjacent | healthy,29,25,9,0.0162618929725772,0.16738717178370313,adjacent,0.0,adjacent,0.0,1,0,False,,,0.3124560539962459,
colon,sampled_site_condition,epithelial,EEC L,inferential,2,adjacent | healthy,29,25,9,0.0,0.16738717178370313,adjacent,0.0,adjacent,0.0,1,0,False,,,0.3124560539962459,
colon,sampled_site_condition,epithelial,EEC N,inferential,2,adjacent | healthy,29,25,9,0.05919650336349779,0.08092437091032927,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,EEC Progenitors,inferential,2,adjacent | healthy,29,25,9,0.0,0.12937020337288113,adjacent,0.0,adjacent,0.0,1,0,False,,,0.301863807870056,
colon,sampled_site_condition,epithelial,EEC S,inferential,2,adjacent | healthy,29,25,9,0.05919650336349779,0.08092437091032927,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,Enterocyte Progenitors,inferential,2,adjacent | healthy,29,25,9,0.0,0.3096538464030499,adjacent,0.0,adjacent,0.0,1,0,False,,,0.4128717952040665,
colon,sampled_site_condition,epithelial,Enteroendocrine Cells (EEC),inferential,2,adjacent | healthy,29,25,9,0.0,0.16738717178370313,adjacent,0.0,adjacent,0.0,1,0,False,,,0.3124560539962459,
colon,sampled_site_condition,epithelial,Epithelial,inferential,2,adjacent | healthy,29,25,9,0.0,0.12430605911921118,adjacent,0.0,adjacent,0.0,1,0,False,,,0.301863807870056,
colon,sampled_site_condition,epithelial,Foveolar Cells,inferential,2,adjacent | healthy,29,25,9,0.05919650336349779,0.08092437091032927,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,Goblet Cells,inferential,2,adjacent | healthy,29,25,9,0.007382493335321104,0.07255818977255928,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
colon,sampled_site_condition,epithelial,Intestinal Stem Cells (ISC),inferential,2,adjacent | healthy,29,25,9,0.0,0.7744571981655094,adjacent,0.0,adjacent,0.0,1,0,False,,,0.8340308287936254,
colon,sampled_site_condition,epithelial,Lower Crypt Colonocytes,inferential,2,adjacent | healthy,29,25,9,0.06095693367530882,0.24109733085751325,adjacent,0.0,adjacent,0.0,1,0,False,,,0.382513239549071,
colon,sampled_site_condition,epithelial,Lower Villus Enterocytes,inferential,2,adjacent | healthy,29,25,9,0.05919650336349779,0.08092437091032927,adjacent,0.0,adjacent,0.0,1,0,False,,,0.25176470949880214,
