segment,covariate,category_A,category_B,contrast,lineage,celltype,analysis_type,n_samples_A,n_samples_B,n_donors_A,n_donors_B,n_datasets_A,n_datasets_B,mean_clr_A,mean_clr_B,delta_clr_B_minus_A,median_within_lineage_pct_A,median_within_lineage_pct_B,delta_median_pct_B_minus_A,mannwhitney_p_value,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,mannwhitney_fdr_within_segment_covariate_contrast
ileum,age_range,50-59,60-69,60-69 minus 50-59,myeloid,pDC,descriptive,7,4,7,4,4,3,-0.11357789233990433,-0.205540445698423,-0.09196255335851868,0.0,0.0,0.0,,6,1,True,
ileum,age_range,50-59,70-79,70-79 minus 50-59,myeloid,pDC,descriptive,7,3,7,3,4,1,-0.11357789233990433,-0.09695750729494905,0.016620385044955277,0.0,0.0,0.0,,6,1,True,
ileum,age_range,60-69,70-79,70-79 minus 60-69,myeloid,pDC,descriptive,4,3,4,3,3,1,-0.205540445698423,-0.09695750729494905,0.10858293840347395,0.0,0.0,0.0,,6,1,True,
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Adipocytes,inferential,5,5,3,4,2,3,-0.14438735158674101,0.10194248647269814,0.24632983805943914,0.0,0.0,0.0,0.8320040285726364,6,1,True,0.9374579472123479
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Angiogenic Pericytes,inferential,5,5,3,4,2,3,0.07533510614688091,-0.3375024289945457,-0.4128375351414266,0.0,0.0,0.0,0.05623780387727592,6,1,True,0.8773097404855045
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Arteriolar Endothelial,inferential,5,5,3,4,2,3,-0.14438735158674101,0.9166952573771141,1.0610826089638552,0.0,0.0,0.0,0.5245182802130763,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Capillary Endothelial,inferential,5,5,3,4,2,3,-0.14438735158674101,-0.11777997126092377,0.026607380325817248,0.0,0.0,0.0,0.6713732405408726,6,1,True,0.9374579472123479
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Contractile Pericytes,inferential,5,5,3,4,2,3,-0.14438735158674101,0.3617990832987504,0.5061864348854914,0.0,0.0,0.0,0.5245182802130763,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Crypt Bottom Fibroblasts (S2A),inferential,5,5,3,4,2,3,-0.14438735158674101,-0.11777997126092368,0.02660738032581733,0.0,0.0,0.0,0.2933255737660211,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Crypt Top Fibroblasts (S2B),inferential,5,5,3,4,2,3,0.07533510614688091,-0.3375024289945457,-0.4128375351414266,0.0,0.0,0.0,0.05623780387727592,6,1,True,0.8773097404855045
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Fibroblastic Reticular Cells (FRC),inferential,5,5,3,4,2,3,0.07533510614688091,-0.3375024289945457,-0.4128375351414266,0.0,0.0,0.0,0.13879173842360976,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Follicular Dendritic Cells (fDC),inferential,5,5,3,4,2,3,-0.14438735158674101,-0.3375024289945457,-0.19311507740780468,0.0,0.0,0.0,0.20309178757716806,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Glia,inferential,5,5,3,4,2,3,0.07533510614688091,-0.3375024289945457,-0.4128375351414266,0.0,0.0,0.0,0.13879173842360976,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Interstitial Cells of Cajal (ICC),inferential,5,5,3,4,2,3,0.7345024793477467,-0.3375024289945457,-1.0720049083422925,30.76923076923077,0.0,-30.76923076923077,0.027802962434649296,6,1,True,0.8773097404855045
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Lamina propria Fibroblasts (S1),inferential,5,5,3,4,2,3,0.2950575638805028,0.3062727359790945,0.011215172098591686,0.0,0.0,0.0,1.0,6,1,True,1.0
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Lymphatic Endothelial,inferential,5,5,3,4,2,3,-0.14438735158674101,0.6836866657855704,0.8280740173723113,0.0,0.0,0.0,0.5245182802130763,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Marginal Reticular Cells (MRC),inferential,5,5,3,4,2,3,0.07533510614688099,-0.3375024289945457,-0.4128375351414267,0.0,0.0,0.0,0.17190430948877466,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Medullary Sinus Endothelial,inferential,5,5,3,4,2,3,-0.14438735158674101,-0.11777997126092377,0.026607380325817248,0.0,0.0,0.0,0.8320040285726364,6,1,True,0.9374579472123479
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),inferential,5,5,3,4,2,3,-0.14438735158674101,-0.3375024289945457,-0.19311507740780468,0.0,0.0,0.0,0.20309178757716806,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Muscularis Propria Fibroblasts,inferential,5,5,3,4,2,3,0.24479467822432163,-0.3375024289945457,-0.5822971072188673,0.0,0.0,0.0,0.05623780387727592,6,1,True,0.8773097404855045
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Myofibroblasts,inferential,5,5,3,4,2,3,-0.14438735158674101,-0.3375024289945457,-0.19311507740780468,0.0,0.0,0.0,0.20309178757716806,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Post Arteriole Capillary Endothelial (PAC),inferential,5,5,3,4,2,3,0.07533510614688091,0.20410761122589632,0.12877250507901541,0.0,0.0,0.0,1.0,6,1,True,1.0
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Pre Venule Capillary Endothelial (PVC),inferential,5,5,3,4,2,3,0.07533510614688091,-0.11777997126092377,-0.19311507740780468,0.0,0.0,0.0,0.2888443663464849,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Secretory Pericytes,inferential,5,5,3,4,2,3,-0.14438735158674101,-0.3375024289945457,-0.19311507740780468,0.0,0.0,0.0,0.20309178757716806,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Smooth Muscle Cells (SMC),inferential,5,5,3,4,2,3,-0.14438735158674101,-0.3375024289945457,-0.19311507740780468,0.0,0.0,0.0,0.20309178757716806,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Submucosal Fibroblasts (S3),inferential,5,5,3,4,2,3,0.07533510614688091,0.9105527400396081,0.8352176338927272,0.0,10.0,10.0,0.2888443663464849,6,1,True,0.8906075425387576
ileum,age_range,50-59,60-69,60-69 minus 50-59,stroma,Venular Endothelial,inferential,5,5,3,4,2,3,-0.14438735158674101,1.0360924527995128,1.1804798043862539,0.0,0.0,0.0,0.5245182802130763,6,1,True,0.8906075425387576
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,BEST4 Colonocytes,inferential,13,36,11,32,4,3,-0.18921433619638,-0.01385961405320314,0.17535472214317688,0.0,0.0,0.0,0.07392251744487043,0,0,False,0.39804432470314843
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,BEST4 Enterocytes,inferential,13,36,11,32,4,3,0.2770515806442367,0.11748011591194457,-0.1595714647322921,0.0,0.0,0.0,0.8622216101685718,0,0,False,0.9144774653303034
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Brunners Gland Cells,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Colonocyte Progenitors,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Crypt Top Colonocytes,inferential,13,36,11,32,4,3,-0.10470569860652543,-0.15946369780485992,-0.05475799919833449,0.0,0.0,0.0,0.4930346671644069,0,0,False,0.7343069510959253
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC Enterochromaffin (EC),inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC L,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC N,inferential,13,36,11,32,4,3,-0.18921433619638,-0.0984296817677427,0.09078465442863731,0.0,0.0,0.0,0.058249994701004976,0,0,False,0.3962762275424768
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC Progenitors,inferential,13,36,11,32,4,3,-0.18921433619638,-0.1289466897863013,0.0602676464100787,0.0,0.0,0.0,0.1757971208742729,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC S,inferential,13,36,11,32,4,3,-0.18921433619638,-0.1289466897863013,0.0602676464100787,0.0,0.0,0.0,0.10631755000824059,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Enterocyte Progenitors,inferential,13,36,11,32,4,3,0.3571317680939776,0.18202526436223831,-0.1751065037317393,0.0,0.0,0.0,0.9536762816616563,0,0,False,0.9674976770480571
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Enteroendocrine Cells (EEC),inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Epithelial,inferential,13,36,11,32,4,3,0.1488202141630384,-0.1289466897863013,-0.27776690394933967,0.0,0.0,0.0,0.7187685422122172,0,0,False,0.7986317135691302
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Foveolar Cells,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Goblet Cells,inferential,13,36,11,32,4,3,0.0583914964857893,0.3906376707535477,0.33224617426775843,0.0,0.0,0.0,0.0035508145486320497,0,0,False,0.12427850920212175
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Intestinal Stem Cells (ISC),inferential,13,36,11,32,4,3,0.10360585532441381,-0.10541063810887898,-0.2090164934332928,0.0,0.0,0.0,0.7014159744029296,0,0,False,0.7939957703664731
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Lower Crypt Colonocytes,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Lower Villus Enterocytes,inferential,13,36,11,32,4,3,0.3532360963386887,0.3022235524002515,-0.05101254393843718,0.0,0.0,0.0,0.46419049816849045,0,0,False,0.7063768450390072
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mature Goblet Cells,inferential,13,36,11,32,4,3,-0.18921433619638,0.23749908825730096,0.426713424453681,0.0,0.0,0.0,0.00047023676376554903,0,0,False,0.032916573463588436
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Microfold Cells (M Cells),inferential,13,36,11,32,4,3,-0.18921433619638,-0.023206065070459064,0.16600827112592095,0.0,0.0,0.0,0.13815369516586185,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mid Crypt Colonocytes,inferential,13,36,11,32,4,3,-0.18921433619638,-0.15946369780485992,0.02975063839152009,0.0,0.0,0.0,0.18150845573288188,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mid Villus Enterocytes,inferential,13,36,11,32,4,3,0.37806481882046195,0.3602094097043369,-0.017855409116125043,0.0,0.0,0.0,0.1832984137273217,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Paneth Cells,inferential,13,36,11,32,4,3,0.12948833506450713,0.02363835030649175,-0.10584998475801538,0.0,0.0,0.0,0.6896851567338091,0,0,False,0.7939957703664731
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Secretory Progenitors,inferential,13,36,11,32,4,3,0.27811997388736487,-0.05372307308901768,-0.33184304697638256,0.0,0.0,0.0,0.5534874754074252,0,0,False,0.7596886917356817
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Transiently Amplifying Cells (TA),inferential,13,36,11,32,4,3,0.4829590927671679,0.1993213380825004,-0.2836377546846675,0.0,0.0,0.0,0.7361720877573052,0,0,False,0.804681935493139
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Tuft Cells,inferential,13,36,11,32,4,3,-0.18921433619638,-0.05372307308901768,0.13549126310736231,0.0,0.0,0.0,0.029806273727213978,0,0,False,0.341351959419364
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Tuft Progenitors,inferential,13,36,11,32,4,3,-0.10470569860652543,-0.006878657712066872,0.09782704089445855,0.0,0.0,0.0,0.13214695822375438,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Villus Tip Enterocytes,inferential,13,36,11,32,4,3,0.48075720856910337,0.36420936271442694,-0.11654784585467642,0.0,0.0,0.0,0.2696992808024816,0,0,False,0.5007214627557884
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Memory,inferential,10,14,9,13,5,3,0.18192173293621736,0.5214255337284206,0.3395038007922032,0.0,2.4884259259259256,2.4884259259259256,0.5383220406029692,0,0,False,0.7536508568441568
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Naive,inferential,10,14,9,13,5,3,-0.10139960146940416,-0.0007919025335583514,0.10060769893584581,0.0,0.0,0.0,0.6183836823550934,0,0,False,0.7729796029438668
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tfh,inferential,10,14,9,13,5,3,0.05366013977171247,0.039999869986740766,-0.013660269784971701,0.0,0.0,0.0,0.6183836823550934,0,0,False,0.7729796029438668
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tfr,inferential,10,14,9,13,5,3,0.1357581949786956,-0.2913597514376054,-0.42711794641630096,0.0,0.0,0.0,0.22959520689336033,0,0,False,0.45919041378672065
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Th17,inferential,10,14,9,13,5,3,0.43159584367971765,0.658557598756298,0.2269617550765804,0.0,3.167641325536062,3.167641325536062,0.7032533966103047,0,0,False,0.7939957703664731
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tr1,inferential,10,14,9,13,5,3,-0.40585184524174645,-0.4242706329172487,-0.018418787675502257,0.0,0.0,0.0,0.7472046543864863,0,0,False,0.804681935493139
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 pTreg,inferential,10,14,9,13,5,3,-0.40585184524174645,-0.15236616936222597,0.2534856758795205,0.0,0.0,0.0,0.5777000399727452,0,0,False,0.7630000527941918
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 tTreg,inferential,10,14,9,13,5,3,-0.18612938750812452,-0.2913597514376054,-0.10523036392948087,0.0,0.0,0.0,0.2531227789726491,0,0,False,0.49218318133570665
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Circulating Effector Memory,inferential,10,14,9,13,5,3,-0.21126083033621512,0.06509971904658997,0.2763605493828051,0.0,0.0,0.0,0.7032533966103047,0,0,False,0.7939957703664731
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Effector Memory,inferential,10,14,9,13,5,3,-0.29599061637493546,-0.4483043641044782,-0.15231374772954276,0.0,0.0,0.0,0.30508616583127446,0,0,False,0.520878819711932
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 IEL,inferential,10,14,9,13,5,3,0.3043980903357184,0.2530346590441673,-0.05136343129155113,0.9259259259259258,0.0,-0.9259259259259258,0.5383220406029692,0,0,False,0.7536508568441568
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Memory Exhausted,inferential,10,14,9,13,5,3,-0.29599061637493546,-0.6417365213260646,-0.34574590495112917,0.0,0.0,0.0,0.03748179823475528,0,0,False,0.341351959419364
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Naive,inferential,10,14,9,13,5,3,-0.29599061637493546,-0.3457983265838123,-0.049807710208876865,0.0,0.0,0.0,0.6602721845552442,0,0,False,0.7939957703664731
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 TRM,inferential,10,14,9,13,5,3,0.7486632159847499,1.5908720121443827,0.8422087961596327,3.538011695906433,13.142857142857142,9.604845446950709,0.03748179823475528,0,0,False,0.341351959419364
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,GC B Dark Zone (GC B DZ),inferential,10,14,9,13,5,3,0.37375395218986585,0.13865553144767792,-0.23509842074218792,0.0,0.0,0.0,0.22959520689336033,0,0,False,0.45919041378672065
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,GC B Light Zone (GC B LZ),inferential,10,14,9,13,5,3,0.45103179721506104,0.2404900850908648,-0.21054171212419623,0.0,0.0,0.0,0.30508616583127446,0,0,False,0.520878819711932
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Gamma Delta T Cells,inferential,10,14,9,13,5,3,-0.29599061637493546,-0.5632642149926282,-0.2672735986176928,0.0,0.0,0.0,0.1204154501359831,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,ILC3,inferential,10,14,9,13,5,3,0.21817573927533043,-0.32784729599231915,-0.5460230352676496,0.0,0.0,0.0,0.1204154501359831,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,MAIT Cells,inferential,10,14,9,13,5,3,-0.40585184524174645,-0.4847919086591918,-0.07894006341744536,0.0,0.0,0.0,0.6183836823550934,0,0,False,0.7729796029438668
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Memory B,inferential,10,14,9,13,5,3,0.37554772225853256,0.5956949472030761,0.22014722494454358,0.0,1.1904761904761905,1.1904761904761905,0.8835168476677626,0,0,False,0.9230773035334833
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,NK Cells,inferential,10,14,9,13,5,3,0.00846162739740679,0.1374893247842901,0.1290276973868833,0.0,1.8693221523410202,1.8693221523410202,0.5383220406029692,0,0,False,0.7536508568441568
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,NKT Cells,inferential,10,14,9,13,5,3,-0.1350468251315254,0.4033299557777533,0.5383767809092788,0.0,1.1627906976744187,1.1627906976744187,0.5777000399727452,0,0,False,0.7630000527941918
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Naive B,inferential,10,14,9,13,5,3,-0.29599061637493546,0.30796568240569655,0.603956298780632,0.0,0.0,0.0,0.2782795595847647,0,0,False,0.5007214627557884
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma Cells,inferential,10,14,9,13,5,3,-0.044760053977324035,0.006810767840654343,0.051570821817978375,0.0,0.0,0.0,0.9299502105546988,0,0,False,0.9573016873357194
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma IGA,inferential,10,14,9,13,5,3,0.2792666475076278,-0.42427063291724876,-0.7035372804248765,0.0,0.0,0.0,0.10704092078652006,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma IGG,inferential,10,14,9,13,5,3,-0.18612938750812452,-0.5632642149926282,-0.3771348274845037,0.0,0.0,0.0,0.056824009781961705,0,0,False,0.3962762275424768
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Classical Monocytes,inferential,11,14,11,14,5,3,-0.05692850579285942,-0.03966652907580702,0.017261976717052402,0.0,0.0,0.0,0.10112815977323152,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Cycling Macrophages,inferential,11,14,11,14,5,3,-0.05692850579285936,0.11727808359106587,0.17420658938392522,0.0,0.0,0.0,0.08506750903371968,0,0,False,0.41389964390040385
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Eosinophils,inferential,11,14,11,14,5,3,-0.156802350217233,0.03880577725762941,0.1956081274748624,0.0,0.0,0.0,0.012272371308755418,0,0,False,0.25402074627124827
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Follicle Associated Resident Macrophages,inferential,11,14,11,14,5,3,0.14281918305588784,0.3107102408126523,0.16789105775676447,0.0,0.0,0.0,0.2174541756589773,0,0,False,0.45919041378672065
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Homeostatic Macrophages,inferential,11,14,11,14,5,3,0.042945338631514215,-0.03966652907580702,-0.08261186770732123,0.0,0.0,0.0,0.22759842639560313,0,0,False,0.45919041378672065
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,M0 Macrophages,inferential,11,14,11,14,5,3,0.26628495434254185,0.28660592802735885,0.020320973684817,0.0,0.0,0.0,0.40362171839913075,0,0,False,0.6421254610895262
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Mast Cells,inferential,11,14,11,14,5,3,-0.156802350217233,-0.0031789845210933787,0.1536233656961396,0.0,0.0,0.0,0.0145154712154999,0,0,False,0.25402074627124827
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Monocyte Derived Dendritic Cells (MO DC),inferential,11,14,11,14,5,3,-0.156802350217233,0.11727808359106587,0.27408043380829883,0.0,0.0,0.0,0.039011652505070174,0,0,False,0.341351959419364
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Neutrophils,inferential,11,14,11,14,5,3,0.26628495434254185,-0.11813883540924341,-0.38442378975178526,0.0,0.0,0.0,0.9759473213470189,0,0,False,0.9759473213470189
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Nonclassical Monocytes,inferential,11,14,11,14,5,3,-0.156802350217233,-0.11813883540924341,0.038663514807989574,0.0,0.0,0.0,0.06793306757871032,0,0,False,0.3962762275424768
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Perivascular Resident Macrophages,inferential,11,14,11,14,5,3,0.08938403170114975,-0.11813883540924341,-0.20752286711039317,0.0,0.0,0.0,0.45099740845297254,0,0,False,0.7015515242601794
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Tolerogenic cDC2,inferential,11,14,11,14,5,3,-0.0569285057928594,-0.11813883540924341,-0.061210329616384014,0.0,0.0,0.0,0.33749072395054613,0,0,False,0.5494035041055402
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,cDC1,inferential,11,14,11,14,5,3,-0.05692850579285942,-0.11813883540924341,-0.06121032961638399,0.0,0.0,0.0,0.2789733863925107,0,0,False,0.5007214627557884
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,cDC2,inferential,11,14,11,14,5,3,0.2609358179768206,0.03880577725762938,-0.2221300407191912,0.0,0.0,0.0,0.642577823722077,0,0,False,0.7891306607113225
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,migDC,inferential,11,14,11,14,5,3,-0.156802350217233,-0.11813883540924341,0.038663514807989574,0.0,0.0,0.0,0.06793306757871032,0,0,False,0.3962762275424768
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,pDC,inferential,11,14,11,14,5,3,-0.0569285057928594,-0.11813883540924341,-0.061210329616384014,0.0,0.0,0.0,0.33749072395054613,0,0,False,0.5494035041055402
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,stroma,Adipocytes,descriptive,13,4,9,4,4,1,-0.020125781467188943,-0.07398436828931954,-0.05385858682213059,0.0,0.0,0.0,,0,0,False,
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,stroma,Angiogenic Pericytes,descriptive,13,4,9,4,4,1,-0.1439286978082736,-0.07398436828931954,0.06994432951895407,0.0,0.0,0.0,,0,0,False,
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,stroma,Arteriolar Endothelial,descriptive,13,4,9,4,4,1,0.29324066888066336,-0.07398436828931954,-0.3672250371699829,0.0,0.0,0.0,,0,0,False,
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,stroma,Capillary Endothelial,descriptive,13,4,9,4,4,1,-0.2284373353981282,-0.07398436828931954,0.15445296710880865,0.0,0.0,0.0,,0,0,False,
ileum,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,stroma,Contractile Pericytes,descriptive,13,4,9,4,4,1,0.16432770105576264,-0.07398436828931954,-0.23831206934508217,0.0,0.0,0.0,,0,0,False,
