segment,covariate,category,lineage,celltype,n_samples,n_donors,n_datasets,total_cells,n_samples_present,mean_cells_per_sample,median_cells_per_sample,mean_clr,median_clr,q1_clr,q3_clr,mean_within_lineage_pct,median_within_lineage_pct,q1_within_lineage_pct,q3_within_lineage_pct,present_sample_fraction
ileum,radial_tissue_term,EPI,lymphoid,Memory B,44,29,4,1641.0,20,37.29545454545455,0.0,0.030500764754622166,-0.30538072792062354,-0.8192777592079132,0.4558811034602246,3.2543298675978134,0.0,0.0,1.673998044965787,0.45454545454545453
ileum,radial_tissue_term,EPI,lymphoid,NK Cells,44,29,4,344.0,31,7.818181818181818,2.0,0.27625938555145835,0.2946880628836537,-0.32371514244737953,1.1889172679558193,2.1854661415302123,0.8972528718762927,0.0,2.229601518026566,0.7045454545454546
ileum,radial_tissue_term,EPI,lymphoid,NKT Cells,44,29,4,3169.0,42,72.02272727272727,67.0,2.6339309500592134,3.1041094187946534,1.7899412134276445,3.7130224400049205,28.110760873562413,21.939359267734552,12.257155897778322,37.60153429602888,0.9545454545454546
ileum,radial_tissue_term,EPI,lymphoid,Naive B,44,29,4,648.0,10,14.727272727272727,0.0,-0.3975451723212702,-0.5922899596836211,-0.8919396117609073,-0.308607289566476,0.9919478016461256,0.0,0.0,0.0,0.22727272727272727
ileum,radial_tissue_term,EPI,lymphoid,Plasma Cells,44,29,4,446.0,14,10.136363636363637,0.0,-0.5015908849724808,-0.5334056139088821,-0.8343276499808074,-0.21412849899397746,0.5905384047727934,0.0,0.0,0.19183955469616915,0.3181818181818182
ileum,radial_tissue_term,EPI,lymphoid,Plasma IGA,44,29,4,9.0,3,0.20454545454545456,0.0,-0.9547942122662345,-0.8382303369705304,-1.0555272761652672,-0.5270802329960478,0.01848930496655342,0.0,0.0,0.0,0.06818181818181818
ileum,radial_tissue_term,EPI,lymphoid,Plasma IGG,44,29,4,1.0,1,0.022727272727272728,0.0,-1.0178075923171386,-0.8625927160261342,-1.0965558935680095,-0.5679041921654981,0.0016723526657301492,0.0,0.0,0.0,0.022727272727272728
ileum,radial_tissue_term,EPI,myeloid,Classical Monocytes,37,23,2,176.0,11,4.756756756756757,0.0,0.05262268338524846,-0.1299650963549901,-0.22396993365350726,0.20424438496686248,4.695904627224067,0.0,0.0,4.3478260869565215,0.2972972972972973
ileum,radial_tissue_term,EPI,myeloid,Cycling Macrophages,37,23,2,27.0,10,0.7297297297297297,0.0,-0.004339814416009151,-0.1299650963549901,-0.2599301927099793,0.2592338315835683,3.172492321790037,0.0,0.0,1.2413793103448276,0.2702702702702703
ileum,radial_tissue_term,EPI,myeloid,Eosinophils,37,23,2,2.0,1,0.05405405405405406,0.0,-0.28317551253204887,-0.24195006318174261,-0.3245598031806378,-0.1299650963549901,0.007455731593662628,0.0,0.0,0.0,0.02702702702702703
ileum,radial_tissue_term,EPI,myeloid,Follicle Associated Resident Macrophages,37,23,2,52.0,6,1.4054054054054055,0.0,-0.016281240153280453,-0.19862836439674725,-0.26729163243850396,-0.0866433975699934,3.828172307639566,0.0,0.0,0.0,0.16216216216216217
ileum,radial_tissue_term,EPI,myeloid,Homeostatic Macrophages,37,23,2,82.0,24,2.2162162162162162,1.0,0.30557457640004587,0.425855548121441,-0.12161938431595765,0.4945188161631977,12.818528522046767,6.896551724137931,0.0,16.666666666666664,0.6486486486486487
ileum,radial_tissue_term,EPI,myeloid,M0 Macrophages,37,23,2,374.0,31,10.108108108108109,2.0,0.9767674088545978,0.8746423550146021,0.4332169878499661,1.4432626502814099,35.07518866603933,29.411764705882355,13.043478260869565,50.0,0.8378378378378378
ileum,radial_tissue_term,EPI,myeloid,Mast Cells,37,23,2,34.0,4,0.918918918918919,0.0,-0.1528976323805614,-0.2166084939249826,-0.3106133312235002,-0.12161938431595765,1.0337012353928423,0.0,0.0,0.0,0.10810810810810811
ileum,radial_tissue_term,EPI,myeloid,Monocyte Derived Dendritic Cells (MO DC),37,23,2,8.0,3,0.21621621621621623,0.0,-0.2160158733485894,-0.22396993365350726,-0.3106133312235002,-0.12996509635498965,1.4343407446855723,0.0,0.0,0.0,0.08108108108108109
ileum,radial_tissue_term,EPI,myeloid,Neutrophils,37,23,2,2.0,2,0.05405405405405406,0.0,-0.2754003213847034,-0.22396993365350726,-0.32024774871270445,-0.12996509635498965,0.5405405405405406,0.0,0.0,0.0,0.05405405405405406
ileum,radial_tissue_term,EPI,myeloid,Nonclassical Monocytes,37,23,2,2.0,2,0.05405405405405406,0.0,-0.2754003213847034,-0.22396993365350726,-0.32024774871270445,-0.12996509635498965,0.36960036960036957,0.0,0.0,0.0,0.05405405405405406
ileum,radial_tissue_term,EPI,myeloid,Perivascular Resident Macrophages,37,23,2,0.0,0,0.0,0.0,-0.31286773655010586,-0.24195006318174261,-0.3245598031806378,-0.1299650963549901,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,myeloid,Tolerogenic cDC2,37,23,2,21.0,8,0.5675675675675675,0.0,-0.07281810668512895,-0.19862836439674725,-0.2769260499277064,-0.043321698784996254,3.163023383582915,0.0,0.0,0.0,0.21621621621621623
ileum,radial_tissue_term,EPI,myeloid,cDC1,37,23,2,22.0,7,0.5945945945945946,0.0,-0.12389215743075759,-0.19862836439674725,-0.2599301927099793,-0.0866433975699934,1.0628072441266843,0.0,0.0,0.0,0.1891891891891892
ileum,radial_tissue_term,EPI,myeloid,cDC2,37,23,2,330.0,28,8.91891891891892,3.0,0.9676583979781026,1.066046612407186,0.4691772469064377,1.5668220890627764,32.00133195110415,28.57142857142857,16.666666666666664,43.75,0.7567567567567568
ileum,radial_tissue_term,EPI,myeloid,migDC,37,23,2,1.0,1,0.02702702702702703,0.0,-0.2941340289674047,-0.22396993365350726,-0.32024774871270445,-0.1299650963549901,0.11750881316098707,0.0,0.0,0.0,0.02702702702702703
ileum,radial_tissue_term,EPI,myeloid,pDC,37,23,2,2.0,2,0.05405405405405406,0.0,-0.27540032138470344,-0.24195006318174261,-0.3245598031806378,-0.1299650963549901,0.6794035414725069,0.0,0.0,0.0,0.05405405405405406
ileum,radial_tissue_term,EPI,stroma,Adipocytes,2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Angiogenic Pericytes,2,2,1,1.0,1,0.5,0.5,-0.4312531600633589,-0.4312531600633589,-0.6179986075717072,-0.24450771255501058,0.09174311926605505,0.09174311926605505,0.045871559633027525,0.13761467889908258,0.5
ileum,radial_tissue_term,EPI,stroma,Arteriolar Endothelial,2,2,1,1.0,1,0.5,0.5,-0.4312531600633589,-0.4312531600633589,-0.6179986075717072,-0.24450771255501058,0.09174311926605505,0.09174311926605505,0.045871559633027525,0.13761467889908258,0.5
ileum,radial_tissue_term,EPI,stroma,Capillary Endothelial,2,2,1,20.0,1,10.0,10.0,0.7444344685183799,0.7444344685183799,0.3433361017358588,1.145532835300901,1.834862385321101,1.834862385321101,0.9174311926605505,2.7522935779816518,0.5
ileum,radial_tissue_term,EPI,stroma,Contractile Pericytes,2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Crypt Bottom Fibroblasts (S2A),2,2,1,19.0,1,9.5,9.5,0.7200393864336638,0.7200393864336638,0.3311385606935008,1.108940212173827,1.743119266055046,1.743119266055046,0.871559633027523,2.614678899082569,0.5
ileum,radial_tissue_term,EPI,stroma,Crypt Top Fibroblasts (S2B),2,2,1,73.0,1,36.5,36.5,1.3742057962587533,1.3742057962587533,0.6582217656060455,2.090189826911461,6.697247706422019,6.697247706422019,3.3486238532110093,10.045871559633028,0.5
ileum,radial_tissue_term,EPI,stroma,Fibroblastic Reticular Cells (FRC),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Follicular Dendritic Cells (fDC),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Glia,2,2,1,16.0,1,8.0,8.0,0.6387799216847765,0.6387799216847765,0.2905088283190571,0.9870510150504959,1.4678899082568808,1.4678899082568808,0.7339449541284404,2.2018348623853212,0.5
ileum,radial_tissue_term,EPI,stroma,Interstitial Cells of Cajal (ICC),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Lamina propria Fibroblasts (S1),2,2,1,294.0,1,147.0,147.0,2.0656609278265785,2.0656609278265785,1.0039493313899581,3.127372524263199,26.972477064220186,26.972477064220186,13.486238532110093,40.45871559633028,0.5
ileum,radial_tissue_term,EPI,stroma,Lymphatic Endothelial,2,2,1,1.0,1,0.5,0.5,-0.4312531600633589,-0.4312531600633589,-0.6179986075717072,-0.24450771255501058,0.09174311926605505,0.09174311926605505,0.045871559633027525,0.13761467889908258,0.5
ileum,radial_tissue_term,EPI,stroma,Marginal Reticular Cells (MRC),2,2,1,1.0,1,0.5,0.5,-0.4312531600633589,-0.4312531600633589,-0.6179986075717072,-0.24450771255501058,0.09174311926605505,0.09174311926605505,0.045871559633027525,0.13761467889908258,0.5
ileum,radial_tissue_term,EPI,stroma,Medullary Sinus Endothelial,2,2,1,31.0,1,15.5,15.5,0.9550412010565317,0.9550412010565317,0.4486394680049347,1.4614429341081285,2.8440366972477067,2.8440366972477067,1.4220183486238533,4.2660550458715605,0.5
ileum,radial_tissue_term,EPI,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Muscularis Propria Fibroblasts,2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Myofibroblasts,2,2,1,16.0,1,8.0,8.0,0.6387799216847765,0.6387799216847765,0.2905088283190571,0.9870510150504959,1.4678899082568808,1.4678899082568808,0.7339449541284404,2.2018348623853212,0.5
ileum,radial_tissue_term,EPI,stroma,Post Arteriole Capillary Endothelial (PAC),2,2,1,52.0,1,26.0,26.0,1.2073192064327292,1.2073192064327292,0.5747784706930334,1.8398599421724249,4.770642201834862,4.770642201834862,2.385321100917431,7.155963302752293,0.5
ileum,radial_tissue_term,EPI,stroma,Pre Venule Capillary Endothelial (PVC),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Secretory Pericytes,2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Smooth Muscle Cells (SMC),2,2,1,0.0,0,0.0,0.0,-0.7778267503433316,-0.7778267503433316,-1.1378589929916663,-0.41779450769499693,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,stroma,Submucosal Fibroblasts (S3),2,2,1,5.0,2,2.5,2.5,0.4646265745506687,0.4646265745506687,0.032673813789388884,0.8965793353119484,50.18348623853211,50.18348623853211,25.275229357798164,75.09174311926606,1.0
ileum,radial_tissue_term,EPI,stroma,Venular Endothelial,2,2,1,18.0,1,9.0,9.0,0.6943927392398885,0.6943927392398885,0.31831523709661314,1.070470241383164,1.651376146788991,1.651376146788991,0.8256880733944955,2.4770642201834865,0.5
ileum,radial_tissue_term,EPI_LP,epithelial,BEST4 Colonocytes,103,94,5,142.0,25,1.3786407766990292,0.0,-1.1748538670085207,-1.2217826088933954,-1.6082816803753364,-0.8564463095196291,0.16981787417504965,0.0,0.0,0.0,0.24271844660194175
ileum,radial_tissue_term,EPI_LP,epithelial,BEST4 Enterocytes,103,94,5,661.0,91,6.41747572815534,5.0,0.1796710899108544,0.2589714306901172,-0.2953293579842775,0.6954057428825924,0.9729123075132594,0.7168458781362007,0.3805739309753583,1.229807413355259,0.883495145631068
ileum,radial_tissue_term,EPI_LP,epithelial,Brunners Gland Cells,103,94,5,4.0,4,0.038834951456310676,0.0,-1.426764195876492,-1.4597767266111754,-1.844572691706977,-1.0604998753125487,0.004224141444971477,0.0,0.0,0.0,0.038834951456310676
ileum,radial_tissue_term,EPI_LP,epithelial,Colonocyte Progenitors,103,94,5,300.0,11,2.912621359223301,0.0,-1.2682058955107116,-1.354549666551371,-1.800842457590714,-0.9625813719439575,0.2923341341489141,0.0,0.0,0.0,0.10679611650485436
ileum,radial_tissue_term,EPI_LP,epithelial,Crypt Top Colonocytes,103,94,5,260.0,10,2.5242718446601944,0.0,-1.2049802856630976,-1.39242966473772,-1.8064016885718668,-0.9514940698891086,0.2559454524863194,0.0,0.0,0.0,0.0970873786407767
ileum,radial_tissue_term,EPI_LP,epithelial,EEC Enterochromaffin (EC),103,94,5,204.0,62,1.9805825242718447,1.0,-0.6779821795524845,-0.6880146823399684,-1.1546875946357686,-0.225998884691347,0.27664815716033736,0.1568627450980392,0.0,0.45355205306867563,0.6019417475728155
ileum,radial_tissue_term,EPI_LP,epithelial,EEC L,103,94,5,143.0,54,1.3883495145631068,1.0,-0.8721556321079743,-0.9512373278384949,-1.2322918489508177,-0.5336872216473894,0.29750702264981765,0.0693000693000693,0.0,0.2551834130781499,0.5242718446601942
ileum,radial_tissue_term,EPI_LP,epithelial,EEC N,103,94,5,274.0,57,2.6601941747572817,1.0,-0.6103080025479177,-0.5213928530528165,-1.0653441962493262,-0.12466312020588388,0.4121859554642353,0.21834061135371177,0.0,0.4780879529454789,0.5533980582524272
ileum,radial_tissue_term,EPI_LP,epithelial,EEC Progenitors,103,94,5,184.0,68,1.7864077669902914,1.0,-0.6677354017854672,-0.7082536120230252,-1.0570075989841565,-0.36223091779847394,0.24904898967126715,0.16,0.0,0.3012045915841116,0.6601941747572816
ileum,radial_tissue_term,EPI_LP,epithelial,EEC S,103,94,5,32.0,23,0.3106796116504854,0.0,-1.2669036784333534,-1.34765758288101,-1.746066014948819,-0.9570966101546023,0.052978484769611436,0.0,0.0,0.0,0.22330097087378642
ileum,radial_tissue_term,EPI_LP,epithelial,Enterocyte Progenitors,103,94,5,7532.0,101,73.12621359223301,48.0,2.1584590332186933,2.413562063424604,1.6938115678152903,2.9138992620989113,10.076209865850076,9.19175911251981,4.865538791742946,14.438310402163848,0.9805825242718447
ileum,radial_tissue_term,EPI_LP,epithelial,Enteroendocrine Cells (EEC),103,94,5,67.0,39,0.6504854368932039,0.0,-1.104006697786293,-1.0832622635847935,-1.406712754419905,-0.8044799813099686,0.10644888008466522,0.0,0.0,0.11643021438611187,0.3786407766990291
ileum,radial_tissue_term,EPI_LP,epithelial,Epithelial,103,94,5,10.0,6,0.0970873786407767,0.0,-1.402638888596997,-1.4597767266111754,-1.8388966242816513,-1.0651739257028718,0.01753074247286151,0.0,0.0,0.0,0.05825242718446602
ileum,radial_tissue_term,EPI_LP,epithelial,Foveolar Cells,103,94,5,0.0,0,0.0,0.0,-1.453682532985616,-1.4833957852404902,-1.8534674586102664,-1.0855295051142906,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI_LP,epithelial,Goblet Cells,103,94,5,7937.0,96,77.05825242718447,53.0,2.0931561618704477,2.503293494430244,1.5344524124036572,2.9256843203183265,9.725828387132038,10.335195530726256,3.2388013714345654,14.627678185522875,0.9320388349514563
ileum,radial_tissue_term,EPI_LP,epithelial,Intestinal Stem Cells (ISC),103,94,5,3834.0,97,37.22330097087379,24.0,1.5632766443577153,1.7429169112647402,1.1143272032866358,2.3143328730915673,5.418182097928353,4.413239719157472,2.640317778591771,7.134722190189702,0.941747572815534
ileum,radial_tissue_term,EPI_LP,epithelial,Lower Crypt Colonocytes,103,94,5,648.0,21,6.29126213592233,0.0,-1.091038677269133,-1.241083622523699,-1.70664854114362,-0.8082691082775222,0.8644651258624735,0.0,0.0,0.0,0.20388349514563106
ileum,radial_tissue_term,EPI_LP,epithelial,Lower Villus Enterocytes,103,94,5,10190.0,97,98.93203883495146,58.0,2.310670284465237,2.5859229187656685,1.799327648859719,3.1968176995199262,11.752210095820502,10.734463276836157,4.366476896597378,16.498938398416204,0.941747572815534
ileum,radial_tissue_term,EPI_LP,epithelial,Mature Goblet Cells,103,94,5,6216.0,87,60.349514563106794,33.0,1.5130205302726996,2.02558591436687,0.13957773769359694,2.6755781239605176,6.934099444956838,5.540011191941802,0.8164973494608656,10.887488858277287,0.8446601941747572
ileum,radial_tissue_term,EPI_LP,epithelial,Microfold Cells (M Cells),103,94,5,126.0,38,1.2233009708737863,0.0,-0.9947272176539611,-1.0274939331320452,-1.5059266442836616,-0.6833449842982122,0.2856724978418139,0.0,0.0,0.16236504723346828,0.36893203883495146
ileum,radial_tissue_term,EPI_LP,epithelial,Mid Crypt Colonocytes,103,94,5,790.0,12,7.669902912621359,0.0,-1.177728406469797,-1.3397581004197585,-1.7601694124924445,-0.967260199188658,0.8846101502348551,0.0,0.0,0.0,0.11650485436893204
ileum,radial_tissue_term,EPI_LP,epithelial,Mid Villus Enterocytes,103,94,5,11159.0,95,108.33980582524272,76.0,2.4852160839097786,2.7704280174962723,2.0791493380144552,3.2215939356743473,14.596447807304846,13.185378590078328,6.899750902343552,19.98427777286266,0.9223300970873787
ileum,radial_tissue_term,EPI_LP,epithelial,Paneth Cells,103,94,5,132.0,51,1.2815533980582525,0.0,-0.929119457427825,-0.9718000628588834,-1.3969152286603452,-0.5415770938589368,0.2433996074896109,0.0,0.0,0.18352578284690582,0.49514563106796117
ileum,radial_tissue_term,EPI_LP,epithelial,Secretory Progenitors,103,94,5,1633.0,100,15.854368932038835,11.0,0.9819645823971013,0.9209633854731765,0.4797897743235491,1.4106850200100967,2.922859255821217,1.76,1.263934498652569,2.7044991574099058,0.970873786407767
ileum,radial_tissue_term,EPI_LP,epithelial,Transiently Amplifying Cells (TA),103,94,5,9674.0,103,93.92233009708738,57.0,2.5090567760650018,2.4990320330915465,1.9739510968692668,3.035565219476423,14.246081721593354,10.16949152542373,6.691740969524183,14.788512281948531,1.0
ileum,radial_tissue_term,EPI_LP,epithelial,Tuft Cells,103,94,5,916.0,80,8.893203883495145,6.0,0.2660790324322609,0.4667762952149044,-0.47946303828891956,0.8723806688708196,1.2946971415558126,1.033464566929134,0.1366507384561547,2.026503056290484,0.7766990291262136
ileum,radial_tissue_term,EPI_LP,epithelial,Tuft Progenitors,103,94,5,78.0,37,0.7572815533980582,0.0,-1.0741314777373658,-1.0832622635847935,-1.4597721310478606,-0.7166011863038202,0.08714136732496257,0.0,0.0,0.12334580412383617,0.3592233009708738
ileum,radial_tissue_term,EPI_LP,epithelial,Villus Tip Enterocytes,103,94,5,14382.0,97,139.63106796116506,51.0,2.3363922755132145,2.330569937306139,1.2820583793938403,3.2691590679969984,17.560513291241936,7.891637220259129,3.3046325491147224,26.867007672634273,0.941747572815534
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Memory,103,95,6,4611.0,93,44.76699029126213,26.0,1.1265512019577453,1.1886946872394555,0.31717905906959754,2.010695039786828,6.965431249154835,4.580152671755725,1.6130051886540135,9.39092935054786,0.9029126213592233
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Naive,103,95,6,4934.0,78,47.90291262135922,11.0,0.5045166402009779,0.19888922695360822,-0.6599717177892162,1.7431916341250784,4.644623795393125,1.6999260901699924,0.21103439794806927,5.450595410104164,0.7572815533980582
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Tfh,103,95,6,4882.0,87,47.398058252427184,25.0,0.971064354200044,1.1507808341081147,0.15583385670639238,1.8937775667795254,5.209778229146869,4.112149532710281,1.5529239019407557,8.056149666887922,0.8446601941747572
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Tfr,103,95,6,416.0,72,4.038834951456311,2.0,-0.7555680301028733,-0.7418621975909332,-1.1058883267980266,-0.3509519704027606,0.4564992864877153,0.3067484662576687,0.0,0.708788418285625,0.6990291262135923
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Th17,103,95,6,6074.0,94,58.970873786407765,34.0,1.3592784933781077,1.3600983004703306,0.7494950319478111,1.9632992401828375,7.990569625653603,5.714285714285714,3.0537799186630306,10.53541348376229,0.912621359223301
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 Tr1,103,95,6,205.0,61,1.9902912621359223,1.0,-1.1252720111175185,-1.0977225880522994,-1.5573124512560859,-0.6751029457754771,0.30785735658716457,0.13123359580052493,0.0,0.3533822391895601,0.5922330097087378
ileum,radial_tissue_term,EPI_LP,lymphoid,CD4 pTreg,103,95,6,787.0,84,7.640776699029126,3.0,-0.456548527797413,-0.5661333516368261,-0.9311079869463259,0.09065282649829998,1.1122136590114522,0.5170630816959669,0.17597364875721508,1.2631634932453994,0.8155339805825242
