annotation_group,annotation_column,annotation_level,level_order,hgca_celltype_v1,n_samples,mean_clr,row_z
Collection method,sample_collection_method,biopsy,0,EEC L,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,EEC N,87,-0.08022417463071509,1.0
Collection method,sample_collection_method,biopsy,0,Brunners Gland Cells,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,Paneth Cells,87,0.01790897342749147,1.0
Collection method,sample_collection_method,biopsy,0,Tuft Cells,87,-0.06172488828089784,-1.0
Collection method,sample_collection_method,biopsy,0,Tuft Progenitors,87,-0.004457809894983395,1.0
Collection method,sample_collection_method,biopsy,0,Goblet Cells,87,0.18440255057584667,-1.0
Collection method,sample_collection_method,biopsy,0,Mature Goblet Cells,87,0.05878083365550987,1.0
Collection method,sample_collection_method,biopsy,0,Foveolar Cells,87,-0.10547962954262566,-1.0000000000000007
Collection method,sample_collection_method,biopsy,0,Intestinal Stem Cells (ISC),87,-0.04811833544172064,-1.0
Collection method,sample_collection_method,biopsy,0,Transiently Amplifying Cells (TA),87,0.10167217236364505,-1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Secretory Progenitors,87,-0.023020338510938373,-1.0
Collection method,sample_collection_method,biopsy,0,Arteriolar Endothelial,87,-0.09285190208667038,-1.0
Collection method,sample_collection_method,biopsy,0,Capillary Endothelial,87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,Post Arteriole Capillary Endothelial (PAC),87,-0.049097160824942566,-0.9999999999999997
Collection method,sample_collection_method,biopsy,0,Pre Venule Capillary Endothelial (PVC),87,-0.09285190208667038,-1.0000000000000069
Collection method,sample_collection_method,biopsy,0,Venular Endothelial,87,-0.08022417463071509,-1.0
Collection method,sample_collection_method,biopsy,0,Lymphatic Endothelial,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,Medullary Sinus Endothelial,87,-0.09285190208667038,-1.0
Collection method,sample_collection_method,biopsy,0,Crypt Top Fibroblasts (S2B),87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,Crypt Bottom Fibroblasts (S2A),87,-0.029713264806893964,1.0
Collection method,sample_collection_method,biopsy,0,Lamina propria Fibroblasts (S1),87,-0.00622702923144611,-1.0
Collection method,sample_collection_method,biopsy,0,Submucosal Fibroblasts (S3),87,-0.08022417463071509,-1.0
Collection method,sample_collection_method,biopsy,0,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,Fibroblastic Reticular Cells (FRC),87,-0.036469433368987274,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Marginal Reticular Cells (MRC),87,-0.04234099226284924,1.0
Collection method,sample_collection_method,biopsy,0,Follicular Dendritic Cells (fDC),87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,Muscularis Propria Fibroblasts,87,-0.08311284622015079,1.0
Collection method,sample_collection_method,biopsy,0,Myofibroblasts,87,-0.09285190208667038,-1.0
Collection method,sample_collection_method,biopsy,0,Interstitial Cells of Cajal (ICC),87,-0.05496871971880452,0.9999999999999999
Collection method,sample_collection_method,biopsy,0,Angiogenic Pericytes,87,-0.06759644717475981,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Contractile Pericytes,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,Secretory Pericytes,87,-0.10547962954262566,1.0000000000000013
Collection method,sample_collection_method,biopsy,0,Glia,87,-0.06759644717475981,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Smooth Muscle Cells (SMC),87,-0.10547962954262566,1.0000000000000013
Collection method,sample_collection_method,biopsy,0,Adipocytes,87,-0.10547962954262566,-1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Plasma Cells,87,0.18300487155168102,1.0
Collection method,sample_collection_method,biopsy,0,Plasma IGA,87,0.08130286937708142,-0.9999999999999997
Collection method,sample_collection_method,biopsy,0,Plasma IGG,87,-0.04234099226284924,-1.0
Collection method,sample_collection_method,biopsy,0,GC B Dark Zone (GC B DZ),87,0.28694082934056336,1.0
Collection method,sample_collection_method,biopsy,0,GC B Light Zone (GC B LZ),87,0.2715434635408792,1.0
Collection method,sample_collection_method,biopsy,0,Memory B,87,0.362718429652791,1.0
Collection method,sample_collection_method,biopsy,0,Naive B,87,0.23317630845894557,1.0
Collection method,sample_collection_method,biopsy,0,CD4 Tfh,87,0.10079728790891672,0.9999999999999994
Collection method,sample_collection_method,biopsy,0,CD4 Th17,87,0.30980721692326824,-1.0
Collection method,sample_collection_method,biopsy,0,CD4 Tr1,87,-0.07048511876419551,0.9999999999999997
Collection method,sample_collection_method,biopsy,0,CD4 Tfr,87,-0.0053424195632147484,1.0
Collection method,sample_collection_method,biopsy,0,CD4 pTreg,87,-0.00147492259055713,1.0
Collection method,sample_collection_method,biopsy,0,CD4 tTreg,87,0.0014137489988785726,1.0
Collection method,sample_collection_method,biopsy,0,CD4 Naive,87,0.09470324174859579,0.9999999999999998
Collection method,sample_collection_method,biopsy,0,CD4 Memory,87,0.2694388834015455,1.0000000000000915
Collection method,sample_collection_method,biopsy,0,CD8 Effector Memory,87,0.034639040440846,-1.0
Collection method,sample_collection_method,biopsy,0,CD8 Circulating Effector Memory,87,0.14673796597620797,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,CD8 Memory Exhausted,87,-0.08698034319280841,-1.0
Collection method,sample_collection_method,biopsy,0,CD8 TRM,87,0.4609155134126624,-1.0000000000000007
Collection method,sample_collection_method,biopsy,0,CD8 IEL,87,0.249793674221802,-1.0000000000000002
Collection method,sample_collection_method,biopsy,0,CD8 Naive,87,-0.014102650046512417,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Gamma Delta T Cells,87,-0.013440927611782788,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,MAIT Cells,87,-0.012858815740302844,1.0
Collection method,sample_collection_method,biopsy,0,NKT Cells,87,0.13170218363622485,-0.9999999999999989
Collection method,sample_collection_method,biopsy,0,NK Cells,87,0.09509728821294758,1.0
Collection method,sample_collection_method,biopsy,0,ILC3,87,0.020797645016927175,1.0
Collection method,sample_collection_method,biopsy,0,Classical Monocytes,87,-0.09285190208667038,-1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Nonclassical Monocytes,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,Cycling Macrophages,87,-0.05496871971880452,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,Homeostatic Macrophages,87,-0.09285190208667038,-1.0000000000000002
Collection method,sample_collection_method,biopsy,0,M0 Macrophages,87,0.013145508828293368,1.0
Collection method,sample_collection_method,biopsy,0,Perivascular Resident Macrophages,87,-0.09285190208667038,-1.0
Collection method,sample_collection_method,biopsy,0,Follicle Associated Resident Macrophages,87,0.014041476454833854,1.0
Collection method,sample_collection_method,biopsy,0,migDC,87,-0.10547962954262566,1.0000000000000013
Collection method,sample_collection_method,biopsy,0,cDC1,87,-0.06759644717475981,1.0000000000000002
Collection method,sample_collection_method,biopsy,0,cDC2,87,-0.04003443254489348,1.0
Collection method,sample_collection_method,biopsy,0,Tolerogenic cDC2,87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,pDC,87,-0.09285190208667038,1.0
Collection method,sample_collection_method,biopsy,0,Monocyte Derived Dendritic Cells (MO DC),87,-0.06759644717475981,-1.000000000000008
Collection method,sample_collection_method,biopsy,0,Mast Cells,87,-0.08698034319280841,-1.0
Collection method,sample_collection_method,biopsy,0,Neutrophils,87,-0.10547962954262566,-1.0
Collection method,sample_collection_method,biopsy,0,Eosinophils,87,-0.0432256019310806,1.0
Collection method,sample_collection_method,surgical resection,1,Epithelial,44,-0.06585995028880401,0.999999999999992
Collection method,sample_collection_method,surgical resection,1,Enterocyte Progenitors,44,0.11877983614998304,0.9999999999999999
Collection method,sample_collection_method,surgical resection,1,Lower Villus Enterocytes,44,0.15957944882451885,0.9999999999999997
Collection method,sample_collection_method,surgical resection,1,Mid Villus Enterocytes,44,0.1840224004437747,1.0
Collection method,sample_collection_method,surgical resection,1,Villus Tip Enterocytes,44,-0.024721118291161918,-1.0
Collection method,sample_collection_method,surgical resection,1,BEST4 Enterocytes,44,0.1027668770539508,1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,Colonocyte Progenitors,44,0.04755897213798546,1.0
Collection method,sample_collection_method,surgical resection,1,Lower Crypt Colonocytes,44,0.18670431321362965,1.0
Collection method,sample_collection_method,surgical resection,1,Mid Crypt Colonocytes,44,0.08757417400521327,1.0
Collection method,sample_collection_method,surgical resection,1,Crypt Top Colonocytes,44,-0.04887780479266261,-1.0000000000000004
Collection method,sample_collection_method,surgical resection,1,BEST4 Colonocytes,44,0.16756576443447088,1.0
Collection method,sample_collection_method,surgical resection,1,Microfold Cells (M Cells),44,-0.1407653336070842,-1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,Enteroendocrine Cells (EEC),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,EEC Progenitors,44,-0.0908284113948974,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,EEC S,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,EEC Enterochromaffin (EC),44,-0.11579687250099081,-0.9999999999999987
Collection method,sample_collection_method,surgical resection,1,EEC L,44,-0.06760906486007964,1.0
Collection method,sample_collection_method,surgical resection,1,EEC N,44,-0.11579687250099081,-1.0
Collection method,sample_collection_method,surgical resection,1,Brunners Gland Cells,44,0.0015846269063617816,1.0
Collection method,sample_collection_method,surgical resection,1,Paneth Cells,44,-0.11579687250099081,-1.0
Collection method,sample_collection_method,surgical resection,1,Tuft Cells,44,0.027123080839660273,1.0
Collection method,sample_collection_method,surgical resection,1,Tuft Progenitors,44,-0.04089148918271061,-1.0
Collection method,sample_collection_method,surgical resection,1,Goblet Cells,44,0.24107349285642046,1.0
Collection method,sample_collection_method,surgical resection,1,Mature Goblet Cells,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Foveolar Cells,44,-0.08247103002841293,0.9999999999999994
Collection method,sample_collection_method,surgical resection,1,Intestinal Stem Cells (ISC),44,0.10981585269721988,1.0
Collection method,sample_collection_method,surgical resection,1,Transiently Amplifying Cells (TA),44,0.21599950931700895,0.9999999999999999
Collection method,sample_collection_method,surgical resection,1,Secretory Progenitors,44,0.04924692506043535,1.0
Collection method,sample_collection_method,surgical resection,1,Arteriolar Endothelial,44,0.14410709126677768,1.0
Collection method,sample_collection_method,surgical resection,1,Capillary Endothelial,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Post Arteriole Capillary Endothelial (PAC),44,-0.029281815915301726,1.0000000000000004
Collection method,sample_collection_method,surgical resection,1,Pre Venule Capillary Endothelial (PVC),44,-0.0908284113948974,0.9999999999999931
Collection method,sample_collection_method,surgical resection,1,Venular Endothelial,44,0.2594842035423399,1.0
Collection method,sample_collection_method,surgical resection,1,Lymphatic Endothelial,44,0.16567072786767423,1.0
Collection method,sample_collection_method,surgical resection,1,Medullary Sinus Endothelial,44,-0.0408914891827106,1.0
Collection method,sample_collection_method,surgical resection,1,Crypt Top Fibroblasts (S2B),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Crypt Bottom Fibroblasts (S2A),44,-0.1407653336070842,-1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,Lamina propria Fibroblasts (S1),44,0.006888643442594483,1.0
Collection method,sample_collection_method,surgical resection,1,Submucosal Fibroblasts (S3),44,0.22983159428045094,1.0
Collection method,sample_collection_method,surgical resection,1,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Fibroblastic Reticular Cells (FRC),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Marginal Reticular Cells (MRC),44,-0.11579687250099081,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,Follicular Dendritic Cells (fDC),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Muscularis Propria Fibroblasts,44,-0.0908284113948974,-1.0
Collection method,sample_collection_method,surgical resection,1,Myofibroblasts,44,-0.07921873812748853,1.0
Collection method,sample_collection_method,surgical resection,1,Interstitial Cells of Cajal (ICC),44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Angiogenic Pericytes,44,-0.1407653336070842,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,Contractile Pericytes,44,0.155956091167062,1.0
Collection method,sample_collection_method,surgical resection,1,Secretory Pericytes,44,-0.11579687250099081,-0.9999999999999987
Collection method,sample_collection_method,surgical resection,1,Glia,44,-0.1407653336070842,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,Smooth Muscle Cells (SMC),44,-0.11579687250099081,-0.9999999999999987
Collection method,sample_collection_method,surgical resection,1,Adipocytes,44,-0.05425027702139513,0.9999999999999999
Collection method,sample_collection_method,surgical resection,1,Plasma Cells,44,-0.0908284113948974,-1.0
Collection method,sample_collection_method,surgical resection,1,Plasma IGA,44,0.44858989175259995,1.0
Collection method,sample_collection_method,surgical resection,1,Plasma IGG,44,0.017402814395960683,1.0
Collection method,sample_collection_method,surgical resection,1,GC B Dark Zone (GC B DZ),44,0.032242321783091825,-1.0
Collection method,sample_collection_method,surgical resection,1,GC B Light Zone (GC B LZ),44,0.039911875851139714,-0.9999999999999999
Collection method,sample_collection_method,surgical resection,1,Memory B,44,0.06488033695723311,-1.0
Collection method,sample_collection_method,surgical resection,1,Naive B,44,0.040622160930778445,-1.0
Collection method,sample_collection_method,surgical resection,1,CD4 Tfh,44,0.07323771832371762,-1.0000000000000004
Collection method,sample_collection_method,surgical resection,1,CD4 Th17,44,0.38973326556528193,1.0
Collection method,sample_collection_method,surgical resection,1,CD4 Tr1,44,-0.1157968725009908,-1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,CD4 Tfr,44,-0.07921873812748853,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,CD4 pTreg,44,-0.010025046361047103,-1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,CD4 tTreg,44,-0.021634719628455975,-1.0
Collection method,sample_collection_method,surgical resection,1,CD4 Naive,44,0.020767063531795436,-1.0
Collection method,sample_collection_method,surgical resection,1,CD4 Memory,44,0.26883263484452413,-0.9999999999999084
Collection method,sample_collection_method,surgical resection,1,CD8 Effector Memory,44,0.1962187448468469,1.0
Collection method,sample_collection_method,surgical resection,1,CD8 Circulating Effector Memory,44,0.07059202850907188,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,CD8 Memory Exhausted,44,0.00729631845820056,1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,CD8 TRM,44,0.5562503980090502,0.9999999999999994
Collection method,sample_collection_method,surgical resection,1,CD8 IEL,44,0.4363946335687537,0.9999999999999997
Collection method,sample_collection_method,surgical resection,1,CD8 Naive,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Gamma Delta T Cells,44,-0.11579687250099081,-1.0
Collection method,sample_collection_method,surgical resection,1,MAIT Cells,44,-0.1157968725009908,-1.0
Collection method,sample_collection_method,surgical resection,1,NKT Cells,44,0.15710708509476096,1.000000000000001
Collection method,sample_collection_method,surgical resection,1,NK Cells,44,0.0002473428149314785,-1.0
Collection method,sample_collection_method,surgical resection,1,ILC3,44,-0.023909343686569214,-1.0
Collection method,sample_collection_method,surgical resection,1,Classical Monocytes,44,-0.05425027702139513,0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,Nonclassical Monocytes,44,-0.09654010294673618,1.0
Collection method,sample_collection_method,surgical resection,1,Cycling Macrophages,44,-0.0908284113948974,-0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,Homeostatic Macrophages,44,-0.05425027702139513,0.9999999999999998
Collection method,sample_collection_method,surgical resection,1,M0 Macrophages,44,-0.11579687250099081,-1.0
Collection method,sample_collection_method,surgical resection,1,Perivascular Resident Macrophages,44,-0.07921873812748853,1.0
Collection method,sample_collection_method,surgical resection,1,Follicle Associated Resident Macrophages,44,-0.1407653336070842,-1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,migDC,44,-0.11579687250099081,-0.9999999999999987
Collection method,sample_collection_method,surgical resection,1,cDC1,44,-0.1157968725009908,-0.9999999999999997
Collection method,sample_collection_method,surgical resection,1,cDC2,44,-0.05425027702139513,-1.0
Collection method,sample_collection_method,surgical resection,1,Tolerogenic cDC2,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,pDC,44,-0.1407653336070842,-1.0
Collection method,sample_collection_method,surgical resection,1,Monocyte Derived Dendritic Cells (MO DC),44,-0.06585995028880401,0.999999999999992
Collection method,sample_collection_method,surgical resection,1,Mast Cells,44,0.004044026557276163,1.0
Collection method,sample_collection_method,surgical resection,1,Neutrophils,44,-0.03499350746714049,1.0000000000000002
Collection method,sample_collection_method,surgical resection,1,Eosinophils,44,-0.1407653336070842,-0.9999999999999999
Radial layer,radial_tissue_term,EPI,0,Epithelial,28,-0.1260057906117646,-1.126359771803592
Radial layer,radial_tissue_term,EPI,0,Enterocyte Progenitors,28,0.08841874749918324,0.27587966513022194
Radial layer,radial_tissue_term,EPI,0,Lower Villus Enterocytes,28,0.1966186327672814,0.6518529771631237
Radial layer,radial_tissue_term,EPI,0,Mid Villus Enterocytes,28,0.43287934447362775,1.3258354718416956
Radial layer,radial_tissue_term,EPI,0,Villus Tip Enterocytes,28,0.5290443720642474,1.8384290995337849
Radial layer,radial_tissue_term,EPI,0,BEST4 Enterocytes,28,0.24208169261774162,0.9208918553372732
Radial layer,radial_tissue_term,EPI,0,Colonocyte Progenitors,28,0.19804739471777064,1.6547967449794903
Radial layer,radial_tissue_term,EPI,0,Lower Crypt Colonocytes,28,0.37006520802643833,1.7039642326232818
Radial layer,radial_tissue_term,EPI,0,Mid Crypt Colonocytes,28,-0.029289712000971357,-0.1653913846512356
Radial layer,radial_tissue_term,EPI,0,Crypt Top Colonocytes,28,0.012987791463614956,0.879641256016218
Radial layer,radial_tissue_term,EPI,0,BEST4 Colonocytes,28,0.25253017071827577,0.8157871112117344
Radial layer,radial_tissue_term,EPI,0,Microfold Cells (M Cells),28,-0.08676963744504637,-0.2482119118608622
Radial layer,radial_tissue_term,EPI,0,Enteroendocrine Cells (EEC),28,-0.08676963744504637,0.2830906281585341
Radial layer,radial_tissue_term,EPI,0,EEC Progenitors,28,0.07017497522182643,1.7263772383057436
Radial layer,radial_tissue_term,EPI,0,EEC S,28,-0.08676963744504637,0.2830906281585341
Radial layer,radial_tissue_term,EPI,0,EEC Enterochromaffin (EC),28,-0.08676963744504637,0.2830906281585341
Radial layer,radial_tissue_term,EPI,0,EEC L,28,-0.011045939723614544,1.2274942665509667
Radial layer,radial_tissue_term,EPI,0,EEC N,28,-0.04753348427832817,0.7502259786230799
Radial layer,radial_tissue_term,EPI,0,Brunners Gland Cells,28,-0.1260057906117646,-1.260719511283815
Radial layer,radial_tissue_term,EPI,0,Paneth Cells,28,-0.08676963744504637,-0.6929686529988789
Radial layer,radial_tissue_term,EPI,0,Tuft Cells,28,0.19529878610576604,1.822751867394965
Radial layer,radial_tissue_term,EPI,0,Tuft Progenitors,28,0.07017497522182645,1.1386308759746069
Radial layer,radial_tissue_term,EPI,0,Goblet Cells,28,0.46955653872538544,1.7591569039653907
Radial layer,radial_tissue_term,EPI,0,Mature Goblet Cells,28,0.09686120385862006,1.0414834696905328
Radial layer,radial_tissue_term,EPI,0,Foveolar Cells,28,-0.1260057906117646,-0.9471385505901363
Radial layer,radial_tissue_term,EPI,0,Intestinal Stem Cells (ISC),28,0.24054535743618127,1.8738313367408732
Radial layer,radial_tissue_term,EPI,0,Transiently Amplifying Cells (TA),28,0.27570788365566173,0.9292460355522645
Radial layer,radial_tissue_term,EPI,0,Secretory Progenitors,28,0.17258490158005188,1.7750093310921904
Radial layer,radial_tissue_term,EPI,0,Arteriolar Endothelial,28,-0.1260057906117646,-0.6931424699023502
Radial layer,radial_tissue_term,EPI,0,Capillary Endothelial,28,-0.1260057906117646,-0.48093155497922646
Radial layer,radial_tissue_term,EPI,0,Post Arteriole Capillary Endothelial (PAC),28,-0.1260057906117646,-1.8222001024600207
Radial layer,radial_tissue_term,EPI,0,Pre Venule Capillary Endothelial (PVC),28,-0.1260057906117646,-1.1181903225924499
Radial layer,radial_tissue_term,EPI,0,Venular Endothelial,28,-0.1260057906117646,-0.7590046007692614
Radial layer,radial_tissue_term,EPI,0,Lymphatic Endothelial,28,-0.1260057906117646,-0.637094252062176
Radial layer,radial_tissue_term,EPI,0,Medullary Sinus Endothelial,28,-0.1260057906117646,-1.0591317374824896
Radial layer,radial_tissue_term,EPI,0,Crypt Top Fibroblasts (S2B),28,-0.1260057906117646,-0.48093155497922635
Radial layer,radial_tissue_term,EPI,0,Crypt Bottom Fibroblasts (S2A),28,-0.1260057906117646,-0.608847491150018
Radial layer,radial_tissue_term,EPI,0,Lamina propria Fibroblasts (S1),28,-0.1260057906117646,-1.463117457791907
Radial layer,radial_tissue_term,EPI,0,Submucosal Fibroblasts (S3),28,-0.1260057906117646,-0.6722186808090913
Radial layer,radial_tissue_term,EPI,0,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),28,-0.1260057906117646,-0.4993434507376002
Radial layer,radial_tissue_term,EPI,0,Fibroblastic Reticular Cells (FRC),28,-0.1260057906117646,-0.7478022727508911
Radial layer,radial_tissue_term,EPI,0,Marginal Reticular Cells (MRC),28,-0.1260057906117646,-0.889596246058511
Radial layer,radial_tissue_term,EPI,0,Follicular Dendritic Cells (fDC),28,-0.1260057906117646,-0.4993434507376002
Radial layer,radial_tissue_term,EPI,0,Muscularis Propria Fibroblasts,28,-0.1260057906117646,-1.2029440434217615
Radial layer,radial_tissue_term,EPI,0,Myofibroblasts,28,-0.1260057906117646,-1.1956143075875414
Radial layer,radial_tissue_term,EPI,0,Interstitial Cells of Cajal (ICC),28,-0.1260057906117646,-0.6254614394126276
Radial layer,radial_tissue_term,EPI,0,Angiogenic Pericytes,28,-0.1260057906117646,-0.714327592812858
Radial layer,radial_tissue_term,EPI,0,Contractile Pericytes,28,-0.1260057906117646,-0.698353841135486
Radial layer,radial_tissue_term,EPI,0,Secretory Pericytes,28,-0.1260057906117646,-0.48093155497922646
Radial layer,radial_tissue_term,EPI,0,Glia,28,-0.1260057906117646,-0.6367948725928494
Radial layer,radial_tissue_term,EPI,0,Smooth Muscle Cells (SMC),28,-0.1260057906117646,-0.6887092510003363
Radial layer,radial_tissue_term,EPI,0,Adipocytes,28,-0.1260057906117646,-0.923950458635788
Radial layer,radial_tissue_term,EPI,0,Plasma Cells,28,-0.1260057906117646,-1.1261034758639703
Radial layer,radial_tissue_term,EPI,0,Plasma IGA,28,-0.029289712000971354,-0.8324188848491488
Radial layer,radial_tissue_term,EPI,0,Plasma IGG,28,-0.08676963744504637,-1.001986928816366
Radial layer,radial_tissue_term,EPI,0,GC B Dark Zone (GC B DZ),28,0.14078792852751992,-0.13439226835037635
Radial layer,radial_tissue_term,EPI,0,GC B Light Zone (GC B LZ),28,0.12971096680238278,-0.12546709904743794
Radial layer,radial_tissue_term,EPI,0,Memory B,28,0.11535472740351152,-0.5693269172674889
Radial layer,radial_tissue_term,EPI,0,Naive B,28,0.12937640430225425,-0.015433331625899284
Radial layer,radial_tissue_term,EPI,0,CD4 Tfh,28,-0.06852586516768956,-1.2075634749379192
Radial layer,radial_tissue_term,EPI,0,CD4 Th17,28,0.22437097927669467,-0.27066051793343787
Radial layer,radial_tissue_term,EPI,0,CD4 Tr1,28,-0.05650899957407481,0.5812112488872118
Radial layer,radial_tissue_term,EPI,0,CD4 Tfr,28,-0.1260057906117646,-0.8674114577998815
Radial layer,radial_tissue_term,EPI,0,CD4 pTreg,28,-0.08676963744504637,-1.1203691175253105
Radial layer,radial_tissue_term,EPI,0,CD4 tTreg,28,-0.1260057906117646,-1.621490458859656
Radial layer,radial_tissue_term,EPI,0,CD4 Naive,28,-0.05650899957407481,-1.410305431899676
Radial layer,radial_tissue_term,EPI,0,CD4 Memory,28,0.061199459926079794,-0.7100092629584499
Radial layer,radial_tissue_term,EPI,0,CD8 Effector Memory,28,0.06742636660982186,-0.17549422544820714
Radial layer,radial_tissue_term,EPI,0,CD8 Circulating Effector Memory,28,0.08841874749918324,-0.06663596117065021
Radial layer,radial_tissue_term,EPI,0,CD8 Memory Exhausted,28,-0.1260057906117646,-0.9016249006983935
Radial layer,radial_tissue_term,EPI,0,CD8 TRM,28,0.8310223101034844,1.4069775343801654
Radial layer,radial_tissue_term,EPI,0,CD8 IEL,28,0.7080761003877889,1.5948440518799294
Radial layer,radial_tissue_term,EPI,0,CD8 Naive,28,-0.05650899957407481,0.04567800033518
Radial layer,radial_tissue_term,EPI,0,Gamma Delta T Cells,28,-0.056508999574074806,-0.06419443126582061
Radial layer,radial_tissue_term,EPI,0,MAIT Cells,28,-0.1260057906117646,-0.9492296596446429
Radial layer,radial_tissue_term,EPI,0,NKT Cells,28,0.366266810069173,1.4002362411955909
Radial layer,radial_tissue_term,EPI,0,NK Cells,28,0.10666251977654007,0.5963860148368818
Radial layer,radial_tissue_term,EPI,0,ILC3,28,-0.1260057906117646,-1.0155174581641027
Radial layer,radial_tissue_term,EPI,0,Classical Monocytes,28,-0.1260057906117646,-0.8242320816439933
Radial layer,radial_tissue_term,EPI,0,Nonclassical Monocytes,28,-0.1260057906117646,-0.5735682022639471
Radial layer,radial_tissue_term,EPI,0,Cycling Macrophages,28,-0.08676963744504637,-0.4401783614243275
Radial layer,radial_tissue_term,EPI,0,Homeostatic Macrophages,28,-0.06852586516768956,0.17314767146358212
Radial layer,radial_tissue_term,EPI,0,M0 Macrophages,28,-0.1260057906117646,-0.7606729807742859
Radial layer,radial_tissue_term,EPI,0,Perivascular Resident Macrophages,28,-0.1260057906117646,-1.149101550733087
Radial layer,radial_tissue_term,EPI,0,Follicle Associated Resident Macrophages,28,-0.029289712000971364,0.03987889424672732
Radial layer,radial_tissue_term,EPI,0,migDC,28,-0.1260057906117646,-0.48093155497922646
Radial layer,radial_tissue_term,EPI,0,cDC1,28,-0.08676963744504637,-0.08194580914523407
Radial layer,radial_tissue_term,EPI,0,cDC2,28,-0.1260057906117646,-1.2863691736502367
Radial layer,radial_tissue_term,EPI,0,Tolerogenic cDC2,28,-0.1260057906117646,-0.4993434507376002
Radial layer,radial_tissue_term,EPI,0,pDC,28,-0.1260057906117646,-0.4993434507376002
Radial layer,radial_tissue_term,EPI,0,Monocyte Derived Dendritic Cells (MO DC),28,-0.1260057906117646,-0.6702190323486984
Radial layer,radial_tissue_term,EPI,0,Mast Cells,28,-0.04753348427832817,0.1826034321836531
Radial layer,radial_tissue_term,EPI,0,Neutrophils,28,-0.1260057906117646,-0.8756332898520109
Radial layer,radial_tissue_term,EPI,0,Eosinophils,28,-0.1260057906117646,-0.5647375623694695
Radial layer,radial_tissue_term,LP,1,Epithelial,33,-0.0861775465205217,-0.5568365541149168
Radial layer,radial_tissue_term,LP,1,Enterocyte Progenitors,33,0.0060807091680668696,-0.9800841727444052
Radial layer,radial_tissue_term,LP,1,Lower Villus Enterocytes,33,-0.019594983570939296,-1.2109656774214421
Radial layer,radial_tissue_term,LP,1,Mid Villus Enterocytes,33,-0.0528862650457305,-1.1885959174466665
Radial layer,radial_tissue_term,LP,1,Villus Tip Enterocytes,33,-0.0528862650457305,-0.7573956829530983
Radial layer,radial_tissue_term,LP,1,BEST4 Enterocytes,33,-0.052886265045730504,-1.1072616637678052
